Wall time,Step,Value
1713986896.8487244,5975200,-945.4196166992188
1713986977.5785265,6008700,-1058.57666015625
1713987000.1570911,6018000,-1081.0035400390625
1713987001.5294518,6018600,-1085.55517578125
1713987006.677818,6020800,-1108.7718505859375
1713987028.4654098,6029800,-1202.972900390625
1713987071.6441095,6047600,-1032.55078125
1713987078.149017,6050400,-1074.8072509765625
1713987100.5125172,6059700,-1005.622802734375
1713987118.2832615,6067200,-976.262451171875
1713987225.9426222,6112300,-963.4053955078125
1713987246.0011382,6120600,-935.5040893554688
1713987262.9270115,6127700,-933.616455078125
1713987286.075431,6137400,-881.2593383789062
1713987289.126983,6138600,-885.2244262695312
1713987301.5708709,6143900,-982.9705200195312
1713987324.8415906,6153500,-995.4147338867188
1713987359.726408,6168100,-970.930908203125
1713987470.0970998,6214000,-1379.9298095703125
1713987489.3677356,6222000,-1165.075439453125
1713987560.5865233,6251700,-1010.6254272460938
1713987567.9035275,6254800,-1017.5145874023438
1713987569.964853,6255600,-1053.154541015625
1713987646.943084,6287500,-1019.7747192382812
1713987682.823805,6302500,-1061.9052734375
1713987729.6028697,6322100,-1225.009033203125
1713987762.4012766,6335900,-1118.690673828125
1713987779.1773746,6342900,-1078.6339111328125
1713987779.706556,6343000,-1073.5927734375
1713987799.4640925,6351400,-1060.2518310546875
1713987837.412254,6367200,-1205.6934814453125
1713987863.7496502,6378200,-1016.206298828125
1713987884.005746,6386600,-1133.3660888671875
1713987913.345583,6398900,-1107.8978271484375
1713987939.795331,6409900,-1235.8221435546875
1713987957.763716,6417400,-1425.6015625
1713987970.4144924,6422600,-1207.6494140625
1713988039.122181,6451200,-1027.011962890625
1713988041.5295863,6452200,-1048.6368408203125
1713988041.8673587,6452400,-1058.0244140625
1713988081.219018,6468800,-1189.7447509765625
1713988130.164252,6489000,-1183.234130859375
1713988154.2781215,6499000,-1262.6236572265625
1713988156.8708563,6500100,-1260.7069091796875
1713988169.8820114,6505500,-1242.7906494140625
1713988215.6638744,6524600,-1114.7236328125
1713988222.7018335,6527500,-1196.0743408203125
1713988226.8003507,6529300,-1203.72509765625
1713988246.901433,6537600,-1142.1536865234375
